review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R3AVT8DGL3FE07,B016QXV2QK,5.0 out of 5 stars Great successor to the Pill 2.0,tom,5,"The Pill+ is a huge improvement from the Pill 2.0. The sound is just on another level from the previous model. I also love that this one has some weight to it, and doesn't feel like a toy. The fact that I can charge it with the same lightning connectors I have around the house is super convenient. Apple's design influence and attention to detail are certainly present in this. It looks and feels like a premium product.It's very easy to set up, and the battery life is incredible so far.Like others, at this price point I expected this to be the successor to the discontinued Pill XL, which at lower volumes it does sound just as great and fill the room - albeit not as bass-y. But once you crank the volume, there's no comparison to the Pill XL, unfortunately. If you're expecting comparable loudness, bass, and overall sound clarity to the XL at high volumes, might wanna look elsewhere, or hope for a Pill XL+ in the future.The Pill+ is still very good - leaps and bounds above the Pill 2.0 - but still not on par with Pill XL.I'd say it's a good compromise between the big sound of the XL model, and portability of the small model.Overall, I do quite enjoy this speaker and would highly recommend it.","Reviewed in the United States December 3, 2015",AEPU4O34W6X5W6YKSSHNDQT2UL4Q,True,4,Color: Black
R2LJXN0XYG25WP,B016QXV2QK,5.0 out of 5 stars Great product,leo vargas,5,Great product,"Reviewed in the United States April 12, 2024",AFZ4NHAQFFTPCSSPDYM3GQZ7JJRA,True,0,Color: Black
R337HTNIMTZPKJ,B016QXV2QK,5.0 out of 5 stars It survived a rainstorm!!,J. Eliadis,5,"I can’t recommend this item enough! It literally survived one of the worst rainstorms I’ve seen in the Chicago area in recent years. People’s basements were flooding and my speaker was outside by my pool (where I left it the day before). I realized it a day later and it still worked! I couldn’t believe it.The battery life is good, and for a small speaker, the volume is pretty good as well.Highly recommend","Reviewed in the United States July 11, 2023",AE4SZGDVNDOATQODI567WYYJAWZQ,True,3,Color: Black
R369K085C5P861,B016QXV2QK,5.0 out of 5 stars Definitely better than the Bose SoundLink Color II,Eric,5,"I normally don't write reviews, but I felt that this Product was worth it. Originally I had the Bose SoundLink Color II and thought that it was basically the standard when it comes to portable speakers. The sound quality was okay and it had a weird issue that would require a ""hard"" reset every time it ran out of battery. I figure that was how most portable speakers were, well I was wrong. After I finally had enough of the Bose SoundLink, I decided to try out an alternative portable speaker that was in the same price range. The Beats Pill was only $15-$20 more, the SoundLink is around $99, but essentially in the same price range. After a few minutes of use I was taken aback by the noticeable difference in quality. By comparison the Beats Pill was way better in terms of sound quality, look and working features.I had always been a supporter of Bose's products, however in the portable speakers category, the Beats Pill was a hands down the better product. Because of the easily perceptible differences in quality for something similar in price, I even started questioning whether or not the Bose SoundLink speaker that I had originally bought off of Amazon from Bose was possibly a counterfeit.","Reviewed in the United States February 23, 2020",AFAYG2ZOAEGR5IN6H6T3JEIV6CKQ,True,2,Color: Black
R3QWC71VKPN1NV,B016QXV2QK,5.0 out of 5 stars Happy Filipino Customer,Dale A.,5,"Filipino customer here who want to give knowledge to the readers on how good this product is. For starters, I'm from the Philippines. This product isn't available yet in our country so I decided to buy on Amazon. It took me, almost, a month (from the moment I bought it on Amazon) to receive this product in our doorstep. And as soon as I open the balikbayan box (the box from a Philippine carrier who holds this package) I was astonished. Premium Apple packaging (like you see on how the iPhones were packed) Seeing how this product was packed will give you an intro on how well it is on the inside. After I opened it, a silly message was on top of the speaker packaging that says, ""Charge me up before you turn me on."" That message got me excited so I charged it up as soon as got the charger from the box. Minutes later I tried to open it, and voila, a silly sound came up. I synced it to my phone and after I played a song I said to myself, ""Thank you God for this wonderful gift."" That sound, that base, God it's true music to my ears. Maybe others will say, Bose is better, JBL is a beast and less the cost. etc. Well honestly, I've never tried one of those before. This is the first ""mini"" speaker I bought and I'll never regret the day I clicked that ""Checkout"" button on Amazon. 😁","Reviewed in the United States July 19, 2016",AGP3ZUZFZEPVFFBKMR6R5DJFEG5Q,True,1,Color: Black
R3A8DQAVG4QT0X,B016QXV2QK,5.0 out of 5 stars Legit for Beach House Parties,John,5,"Bought this solely for partying at my beach house this Memorial Day weekend. It’s perfect size, the old BeatsPill was “convenient” and the XL was just not really “convenient” unless you only transported it very few, to never. But this new pill+ is the perfect size and sound. The only thing that is different is obviously it’s perfect mid-size to move around the house, on the deck, the porch, and the beach. The XL just had more bass but honestly, who cares. I rather be able to hear the lyrics with clarity then the bass of the beat. I only mention it because that’s the only complaint everyone keeps “crying” about. I think it’s sounds quality is up to date with”perfection” as it get these days, and just the right size. PLUS, I can use it to charge my phone. BUT, I wish it at least came with a case or something to put it in for going back and forth places. (Example: I bringnit to the beach I don’t want sand to get in it so I have to put it in a zip lock bag.) OTHER then that, it bumps! 🙌🏼Highly recommended, let’s be serious, Beats is the best hands down; don’t be a hater. You’ll thank yourself once you get it.","Reviewed in the United States May 16, 2019",AHJUUNAUWT4HJKCPDKL65F3XXLZQ,True,4,Color: Black
R2KB80R9MAMCOB,B016QXV2QK,5.0 out of 5 stars Perfect,Gary Baugh Jr.,5,Just what I needed,"Reviewed in the United States December 30, 2023",AF2HSR25BPWIA6STOLVIJ6CU4DNA,True,0,Color: Black
R1JC7LR4R6L3C5,B016QXV2QK,5.0 out of 5 stars skeptical at first.. turned out great!,Dre S.,5,"Soo I ordered the black beats pill+,I saw a few reviews about fakes but good reviews outweighed the bad heavily so I really wasn’t that worried but... Literally just received my pill this morning and everything looked good at first but then I noticed my box didn’t have the “SOUNDS BIGGER THAN ITS SIZE” marking on the packaging like seemingly every other model does... idk if this is a later model or something that they slightly changed the packaging but thats very suspect to me (i watch reviews and unboxings on things like this weeks or months before i purchase them so i know what the packaging is supposed to look like and counterfeiters are only getting better by the day) 2nd problem was my pill came with everything except for the little cloth carrying case which was pretty disappointing. I planned on purchasing a protective case later but still... now once again idk if this could be due to this being a later model due to the pill+ being out for over 3 years or not. It’s charging now and once it’s fully charged and i play some music i will come back with an update determining whether or not this is a knockoff.**UPDATE**Not a knockoff. Love the sound! Love the speaker!!","Reviewed in the United States August 29, 2019",AEV3Q7PCTGAQ5EHSLHVGFJHSUOBA,True,84,Color: Black
RW2PMCRBRB6VJ,B016QXV2QK,5.0 out of 5 stars I love this product,Jan,5,"I bought this during the Covid stay at home orders because I began listening to Audiobooks from the library and also spent a lot of time listening to my playlist at home. I don't always appreciate having to wear a headset. I have an 1800 square foot ranch home and if I am home alone I set this in the middle of the house and can hear it clearly all over the house as I am doing housework. I like to take it out on the patio where I spend a lot of time and I can hear it clearly while working in the garden. The sound is great and the battery lasts a long time. My whole family uses it, it is on almost every day. The only thing I wish it had was a carrying handle, as I move it from room to room and house to patio quite frequently which is why I gave it 3 stars for portability. A carrying handle would make it more comfortable to move around.","Reviewed in the United States August 18, 2020",AFM26SOIA77DFBVYW4U337NNZWLA,True,1,Color: Black
RVX10GZ6G5E45,B016QXV2QK,4.0 out of 5 stars it no longer has that nice grip that the Pill had,Ryan,4,"It's a lot heavier and larger than the original Pill and Pill 2.0. Because of its size, it no longer has that nice grip that the Pill had. It doesn't have an out jack for wireless headphone use like the older ones did. I'm an iPhone user, so I liked how the charger used the iPhone cable, that way I only need one cable when traveling. I dropped it a few times and it held its shape. The paint got scratched off a bit on the grill. Due to the Panadol shape, it's less likely to roll around like the Pill and Pill 2.0 (my 2.0 died when it rolled into my sink of dishes. RIP). The pill is REALLY loud for its size. It hurts a bit actually, but this is totally fine for party situations on the go. Sound quality-wise, it's definitely mixed ""oddly"" in my opinion. I listen to anything from Dubstep, to Pop, to NeuMetal, to Rock, to GlitchHop, to Chiptune, to BeeGees, to Beatles, to Art Blakey, to Anime OPs, to Hip Hop, to Rap. I can't say that there's anything in particular that I would have preferred to listen to on the Pill+ over my headphones, but I like to have it for convenience, and for laughs.","Reviewed in the United States March 8, 2017",AHB7QY4N7LEJRB5M4UJCPZT7764A,True,3,Color: White
R170SVCJW0ET1T,B016QXV2QK,5.0 out of 5 stars I am SO happy with this gift,Cassie C.,5,"My husband bought this speaker for me as an anniversary gift after he knew I had been looking at low-price speakers. I am SO happy with this gift. The sound is phenomenal! I listen to a lot of rap, hip hop but also children's music with my daughter and other genres as well. This baby packs the punch! It can be heard throughout our whole house if we turn it loud enough. I enjoy the speak phone function in the event that I'm multi-tasking around the house. Super easy to use, I ended up buying this one for my 69 year old father who has lost his hearing in his right ear. His face when I turned on his favorite doo-wop song was unforgettable. He was finally able to feel the full immersion musical experience he had been missing for years! Definitely heavier than I expected, but makes sense when you consider the bass and sound that it can put out. Comes with a cloth carrying bag, would recommend investing in a real hard shell case if you plan on transporting this to and fro often. I love this product and use it on the daily, whether while taking a shower, hanging outside, or jammin' in the house. Totally worth every penny!","Reviewed in the United States June 29, 2016",AHFKYNAN5UOKEA54TQK5GZKNAIDA,True,1,Color: Black
R3HGYESIGR52G3,B016QXV2QK,5.0 out of 5 stars Buy this while it's available,Amazon Customer,5,"Beats is a name that has been around for some time now, and I had always steered away because items like this were close to the $200 range. Not sure if this model is going away and that's why it was as inexpensive as it was, but at just over $100, I am very happy with this purchase. Not only does this speaker sound great, but it takes up very little space. I use it while showering, in the kitchen to make dinner, out on the back patio by the firepit and at the beach! Extremely versatile and the battery life is quite impressive. Multiple hours on one charge, even at full volume. The best part about the charger is that it is an i-phone charger, so a charger for this Beats Pill + is never too far away! After initially connecting to your Bluetooth, it will automatically connect every time after, seamlessly. The range on the Bluetooth is quite impressive as well. Very glad I finally have a portable speaker that works this well.","Reviewed in the United States September 19, 2019",AEWA2SM5WMVERQSTRMA3BDPGN4DQ,True,4,Color: Black
R2GAQ5EUQZDU51,B016QXV2QK,5.0 out of 5 stars Beats Pill,Micheall Thomas,5,Purchased this item for my grandson. He loves it.,"Reviewed in the United States October 14, 2023",AGGS7ZH4MIBIH7I5UMJRN4JJWM7A,True,0,Color: Black
R1CSGCR2DCPPS2,B016QXV2QK,5.0 out of 5 stars The best speaker I own to date…,Nicole lopez,5,I already have one that my ex bought me 13 years ago that’s right 13 years ago and it never went bad still holds it’s own against anything else… so I had to get a second one and bring the heat with them! I can combine them and level up my music!,"Reviewed in the United States April 18, 2023",AEHTY62RUJBKU7VY34I3UYQDN7IA,True,2,Color: Black
RPK8LMOBQ33B5,B016QXV2QK,5.0 out of 5 stars Yes! It is worth it!!!! Buy it.... you'll be happy you did,NYC WDSTK JENNIFER,5,"Wow! That could be my whole review but just to put that into context, I've had about 10 portable Bluetooth speakers, usually attempting to find the best but cheap....well thats what I used to get, cheap ones that were the best amount cheap. But they just can't keep a charge (jbl) and take forever to charge and never sounded this good.Its able to be loud and powerful. And the music sounds better, like I can hear more of the songs details,not like it's just coming out of 1 speaker or something. I love listening to music loud.... and I haven't even heard this speaker at full volume bc there has been no need! Thats crazy to me.Soooooo impressedI got the white one bc im bored of black speakers and I just love it but that's personal preference.Would buy again but hope I don't need to.","Reviewed in the United States October 18, 2020",AHIK4P52QYCJEI3C7ZKDEP5E6QSA,True,2,Color: White
